index,source_timestamp,receipt_uptime,sensor_location,user_acceleration_x,user_acceleration_y,user_acceleration_z,gravity_x,gravity_y,gravity_z,rotation_rate_x,rotation_rate_y,rotation_rate_z,quaternion_w,quaternion_x,quaternion_y,quaternion_z,roll,pitch,yaw
9340,955453.3167467506,955453.3543092083,Right headphone,-0.0020989575423300266,0.020677633583545685,0.0053332229144871235,0.07299794256687164,0.4849187135696411,0.871507465839386,0.0195571631193161,-0.02639196813106537,-0.029054027050733566,0.10714201662922733,-0.5348442809833629,-0.8060368340596782,0.22971044539233576,3.0580273267859304,-0.5062702613454036,-1.1933099560317613
9341,955453.3367467506,955453.3726724167,Right headphone,-0.020374372601509094,0.028928279876708984,0.0063931080512702465,0.07329478859901428,0.48587554693222046,0.8709493279457092,0.04917590320110321,-0.05643971636891365,-0.03901839628815651,0.10715875281438464,-0.5342574219623999,-0.8062528904873726,0.23030917051007976,3.0576355805690034,-0.5073646726562525,-1.192202266517112
9342,955453.3567467507,955453.3796859167,Right headphone,-0.03396075963973999,0.03274645283818245,0.00033654022263363004,0.07439225167036057,0.48697730898857117,0.8702406287193298,0.08829840272665024,-0.09435408562421799,-0.03910322114825249,0.10691893563277578,-0.5338012967686397,-0.8063352612233603,0.23118821228837702,3.056315447530964,-0.5086256709199296,-1.1917220342598602
9343,955453.3767467507,955453.402776625,Right headphone,-0.04135756939649582,0.030846508219838142,-0.012083236128091812,0.07589999586343765,0.4889947474002838,0.8689782023429871,0.13164609670639038,-0.120869480073452,-0.051282335072755814,0.10672701023675885,-0.5330881241968496,-0.8064156571694844,0.23263745325464563,3.0544699624151037,-0.5109369757063625,-1.1909879876695788
9344,955453.3967467507,955453.4374284584,Right headphone,-0.04241913557052612,0.0250812117010355,-0.025804856792092323,0.07735959440469742,0.49215424060821533,0.8670640587806702,0.17602071166038513,-0.12786009907722473,-0.07924369722604752,0.10679008262757517,-0.5319105795241386,-0.8065997903657032,0.23465709406095386,3.0526082661684635,-0.5145627600612145,-1.1894042113138852
9345,955453.4167467507,955453.4408397084,Right headphone,-0.04145136475563049,0.0190388485789299,-0.03970635309815407,0.07866600155830383,0.49563178420066833,0.8649629354476929,0.2166425585746765,-0.12696519494056702,-0.11691184341907501,0.10700330581361144,-0.5306794879648976,-0.8067594474608708,0.2367886172436931,3.0508950832493924,-0.51856214570124,-1.1877392252865915
9346,955453.4367467507,955453.462732,Right headphone,-0.03418588638305664,0.013875243254005909,-0.045843299478292465,0.07936039566993713,0.5000244975090027,0.8623674511909485,0.2490466982126236,-0.11687767505645752,-0.1672160029411316,0.1076226787548471,-0.5289426897100901,-0.8070956587268214,0.23923561265856885,3.049825092346178,-0.5236270742233178,-1.184882348089013
9347,955453.4567467507,955453.5050166667,Right headphone,-0.03018573671579361,0.007801575120538473,-0.05594855174422264,0.07915179431438446,0.5056210160255432,0.8591170310974121,0.27537545561790466,-0.11898574233055115,-0.2115200310945511,0.1087801565821325,-0.5264196804395205,-0.8077381310164398,0.24209146589891783,3.049720611628905,-0.5301016546375268,-1.1801215459856012
9348,955453.4767467508,955453.5057693333,Right headphone,-0.02194836735725403,0.0005886993603780866,-0.0669950321316719,0.0784389078617096,0.5116075277328491,0.8556311130523682,0.2855023741722107,-0.12683485448360443,-0.2610558271408081,0.11013777501605133,-0.5234479188366961,-0.8085900624872817,0.24505914247905172,3.050174598495235,-0.5370546964838645,-1.1742044778338339
9349,955453.4967467508,955453.534896,Right headphone,-0.01199730858206749,-0.0001373050909023732,-0.06975208967924118,0.07748071104288101,0.5174378156661987,0.852205753326416,0.2775709331035614,-0.14539317786693573,-0.30678513646125793,0.11144387261505351,-0.5201579742297737,-0.8096533912209768,0.24794621126012115,3.050924248758287,-0.54385405281325,-1.167389352012773
9350,955453.5167467508,955453.5460022917,Right headphone,-0.0056197429075837135,0.0022793493699282408,-0.06570447236299515,0.07570388913154602,0.5255023241043091,0.847417414188385,0.25843244791030884,-0.180486798286438,-0.33095911145210266,0.11327405275860702,-0.5151082470045543,-0.8114014059338321,0.2519132711270716,3.052494510427223,-0.5533054696100245,-1.156598223289172
9351,955453.5367467508,955453.5698857501,Right headphone,0.0022950959391891956,0.004691030830144882,-0.058397457003593445,0.07608450204133987,0.5288365483283997,0.8453064560890198,0.23264960944652557,-0.21495255827903748,-0.34787407517433167,0.11334870616843859,-0.5124054230247448,-0.8124616614738909,0.2539662110194334,3.0518265196896284,-0.5572292183515244,-1.1510444055683138
9352,955453.5567467508,955453.5885628334,Right headphone,0.013387054204940796,0.010891929268836975,-0.04650796949863434,0.07749462872743607,0.5295606851577759,0.8447248935699463,0.1965055763721466,-0.232761412858963,-0.3775551915168762,0.11243838266101945,-0.5107032085314906,-0.8133539953851573,0.2549415293649467,3.050109400220045,-0.5580826153689994,-1.1475892034265216
9353,955453.5767467509,955453.6010767501,Right headphone,0.02510686032474041,0.017864005640149117,-0.027188783511519432,0.07921719551086426,0.5287394523620605,0.8450793027877808,0.15997149050235748,-0.2409878671169281,-0.40844354033470154,0.11100970645869343,-0.5093769854247172,-0.8142940507467612,0.2552197700577308,3.048126581265956,-0.5571147647372926,-1.144729754375785
9354,955453.5967467509,955453.6222745834,Right headphone,0.03063359670341015,0.023050956428050995,-0.008905668742954731,0.07958147674798965,0.5303999185562134,0.8440039753913879,0.13036642968654633,-0.2556539475917816,-0.4261121451854706,0.11034417117765655,-0.5060629388462883,-0.8160284044821868,0.25655830663692686,3.047580371731435,-0.559072242735459,-1.1372180566059984
9355,955453.6167467509,955453.643606625,Right headphone,0.033980078995227814,0.02727898582816124,0.00409816624596715,0.0796021819114685,0.5328875184059143,0.8424336314201355,0.10702258348464966,-0.2754642069339752,-0.4305560290813446,0.10981123193282963,-0.5018782226146989,-0.8181290332090526,0.25831123188294935,3.0473817977028146,-0.5620093643252894,-1.1277074847662498
9356,955453.6367467509,955453.6611077917,Right headphone,0.03756552189588547,0.027760576456785202,0.009496703743934631,0.07918407022953033,0.5364680886268616,0.8401975631713867,0.09046190232038498,-0.29279786348342896,-0.4344022870063782,0.10949881145327481,-0.4967243909058771,-0.820587416116568,0.260597864346584,3.0476257866468206,-0.5662464261456728,-1.1160127232584285
9357,955453.6567467509,955453.6811058751,Right headphone,0.04117657244205475,0.0274994894862175,0.015798406675457954,0.07924683392047882,0.5392654538154602,0.8383991122245789,0.08176594227552414,-0.31186240911483765,-0.4356573224067688,0.10879789321990602,-0.4918398616727771,-0.8229782203694446,0.2626091514407632,3.047351203200374,-0.5695646852629024,-1.1049631435531406
9358,955453.676746751,955453.7023981251,Right headphone,0.043173857033252716,0.024112233892083168,0.02007620967924595,0.0796411857008934,0.5418382883071899,0.8367007374763489,0.08580981940031052,-0.3302733302116394,-0.4427911639213562,0.10787579533973764,-0.48698476926909423,-0.825346150137104,0.264598416803466,3.0466939430639974,-0.5726227760776228,-1.094080410730369
9359,955453.696746751,955453.722225875,Right headphone,0.048661671578884125,0.021363122388720512,0.02473415620625019,0.07994922995567322,0.5445790886878967,0.8348899483680725,0.08499730378389359,-0.32612425088882446,-0.47425365447998047,0.10695231618412396,-0.4818885460664766,-0.8277852796216375,0.2666759869222208,3.0461237269532706,-0.5758871965785123,-1.0826651736000545
