index,source_timestamp,receipt_uptime,sensor_location,user_acceleration_x,user_acceleration_y,user_acceleration_z,gravity_x,gravity_y,gravity_z,rotation_rate_x,rotation_rate_y,rotation_rate_z,quaternion_w,quaternion_x,quaternion_y,quaternion_z,roll,pitch,yaw
9551,945710.5667921364,945710.6007326251,right,0.1100073903799057,-0.06747052818536758,0.05248824134469032,-0.26434561610221863,0.4200035631656647,0.8681696057319641,0.08206471055746078,0.17604875564575195,-0.1689954698085785,-0.09352181240316748,0.7773967761947354,-0.5742290070892379,0.2391000954895102,-2.8460253781564058,-0.4334492117474213,1.9347228201267117
9552,945710.5867921364,945710.6060862917,right,0.11351430416107178,-0.07502919435501099,0.06396108865737915,-0.26801612973213196,0.42178305983543396,0.8661791682243347,0.17397980391979218,0.1881875842809677,-0.08568229526281357,-0.09338345471056765,0.7774573327115363,-0.5732796618560198,0.2412258390681491,-2.841513233647516,-0.4354109435204482,1.9377037307125176
9553,945710.6067921364,945710.6388178334,right,0.12000644207000732,-0.08309128880500793,0.05353338271379471,-0.2707701027393341,0.4236674904823303,0.8644012212753296,0.1587689220905304,0.15919281542301178,-0.02937912940979004,-0.093438465715073,0.7772553481927186,-0.5727779998965592,0.24304038845077625,-2.838028590071108,-0.4374902986735574,1.93941292512044
9554,945710.6267921365,945710.6627331667,right,0.10729171335697174,-0.08575218915939331,0.032600414007902145,-0.2725592851638794,0.42545780539512634,0.8629583120346069,0.09715639054775238,0.10696931183338165,0.04730042442679405,-0.09360821193953872,0.7768064466275448,-0.5727571870179805,0.2444551236692152,-2.8356653169497554,-0.4394676751582759,1.939752482837797
9555,945710.6467921365,945710.6648904583,right,0.0854293704032898,-0.08186277747154236,0.01079648733139038,-0.27339932322502136,0.42678624391555786,0.8620360493659973,0.11081171035766602,0.10096438974142075,0.14011378586292267,-0.09373941300398694,0.776175750694259,-0.5732095133263064,0.2453463399950435,-2.834472440930326,-0.4409361159821043,1.9387328656279135
9556,945710.6667921365,945710.6840184584,right,0.07534798234701157,-0.08894434571266174,-0.02407282218337059,-0.27361682057380676,0.42819923162460327,0.8612662553787231,-0.01445228885859251,0.04484787955880165,0.15636903047561646,-0.09394909680972821,0.7752414665095314,-0.5741373536297611,0.24604978000625957,-2.8339854887460723,-0.4424991141553502,1.9364007599608306
9557,945710.6867921365,945710.7060637918,right,0.07683895528316498,-0.09364087879657745,-0.021524963900446892,-0.27290430665016174,0.43068841099739075,0.8602504134178162,-0.07829836010932922,0.004962756298482418,0.21900413930416107,-0.0946659408885035,0.7737116507157082,-0.5757563786889337,0.24680586056121145,-2.8343971235638765,-0.4452553853645715,1.9321676805960855
9558,945710.7067921365,945710.7234165,right,0.048926934599876404,-0.09547335654497147,0.011798243969678879,-0.270371675491333,0.4330349564552307,0.8598722219467163,0.003472294192761183,-0.023094743490219116,0.3583109974861145,-0.09567465118833379,0.7718532721962583,-0.5780817778647241,0.24680015779056053,-2.8369484383373913,-0.4478570604496076,1.9258266028525648
9559,945710.7267921366,945710.7447041668,right,0.0004463285149540752,-0.0967717319726944,0.027643820270895958,-0.26549670100212097,0.43577978014945984,0.8600044846534729,0.10713627189397812,-0.06907503306865692,0.5097787380218506,-0.09731290633561002,0.769492859596127,-0.5812769526584567,0.24602436690799234,-2.8421594753588773,-0.45090444580142647,1.916858466841062
9560,945710.7467921366,945710.7646634583,right,-0.04761948063969612,-0.0971851795911789,0.027924558147788048,-0.2582342028617859,0.4406004846096039,0.8597595691680908,0.21053114533424377,-0.0603724904358387,0.632060170173645,-0.10019692707116921,0.7661379056009681,-0.5855872379779639,0.24511389398492908,-2.849809167589518,-0.456267452881354,1.9045687939906495
