index,source_timestamp,receipt_uptime,sensor_location,user_acceleration_x,user_acceleration_y,user_acceleration_z,gravity_x,gravity_y,gravity_z,rotation_rate_x,rotation_rate_y,rotation_rate_z,quaternion_w,quaternion_x,quaternion_y,quaternion_z,roll,pitch,yaw
1476,940838.9980065692,940839.0165386667,right,-0.0001496951445005834,0.0027921360451728106,0.0021408270113170147,-0.8002805113792419,-0.08822488784790039,0.5930994749069214,-0.015567591413855553,-0.005091198720037937,0.025569168850779533,-0.07693377748710607,-0.8908034039960645,0.05494589794163795,-0.4444449516445878,-2.2085864183754214,0.08833974223710055,2.973878910353911
1477,940839.0180065692,940839.0438716668,right,-0.00028274665237404406,0.002289287745952606,0.002076268196105957,-0.8001822829246521,-0.0878085345029831,0.5932945013046265,-0.007724502589553595,-0.02278679423034191,0.04233759269118309,-0.07687484594376247,-0.8908353463394245,0.0553140486899125,-0.4443457579107711,-2.2088023979853517,0.08792176648699884,2.973282678118403
1478,940839.0380065693,940839.061501875,right,0.002287020441144705,0.002503745025023818,0.0011532420758157969,-0.7999698519706726,-0.0871424749493599,0.5936784148216248,-0.0007363713812083006,-0.023645667359232903,0.049437034875154495,-0.07670566345879536,-0.8909151781678091,0.055761602865985735,-0.4441586810778251,-2.2092389784255486,0.08725314888333388,2.9726538693230506
1479,940839.0580065693,940839.0768153333,right,0.004943129140883684,0.001182065112516284,0.0006523574702441692,-0.7998696565628052,-0.08645905554294586,0.5939139127731323,-0.0016735256649553776,-0.001793360454030335,0.03456597402691841,-0.07651533936446733,-0.8909556937737981,0.05616874509113172,-0.44405920957205375,-2.20948875157095,0.08656713740374676,2.972108442891863
1480,940839.0780065693,940839.1045615417,right,0.0034655313938856125,-0.0004953487077727914,0.0013957037590444088,-0.8000637888908386,-0.08613631129264832,0.5936986804008484,-0.00540987029671669,0.024890271946787834,0.015049566514790058,-0.07645873833560078,-0.8908813670375493,0.05638920086345469,-0.44418983953832175,-2.209199149338767,0.08624318190702576,2.971752502333652
1481,940839.0980065693,940839.1451393334,right,0.0014492671471089125,-0.0005349386483430862,0.0018414900405332446,-0.8004599809646606,-0.08597574383020401,0.593187689781189,-0.0024334308691322803,0.03154141828417778,0.013248899020254612,-0.07644859040568713,-0.8907317534434562,0.05648705066650765,-0.44447909673264896,-2.208550271558601,0.0860820209997558,2.9715586911785308
1482,940839.1180065693,940839.1461675001,right,0.002415247028693557,-1.2365780094114598E-05,-0.00021029000345151871,-0.8008170127868652,-0.08563921600580215,0.5927543044090271,0.005458373110741377,0.01894441992044449,0.02482585236430168,-0.07634963852137053,-0.890602184031243,0.05661185576094485,-0.4447398009008486,-2.207987415883956,0.08574424646532072,2.9714012464673893
1483,940839.1380065694,940839.1732052084,right,0.003720994805917144,-0.0010081151267513633,-0.0014282220508903265,-0.8010215759277344,-0.08502445369958878,0.592566728591919,0.012979281134903431,0.0027223399374634027,0.03403632342815399,-0.07612575929105102,-0.8905359558576239,0.056824953016888356,-0.4448837253527215,-2.207713975638314,0.08512723529494595,2.9712119696368884
1484,940839.1580065694,940839.1751197084,right,0.006642927415668964,-0.0014752153074368834,-0.004100354854017496,-0.8011255860328674,-0.08433151245117188,0.5925247669219971,0.011840223334729671,0.0024263353552669287,0.02576865255832672,-0.07585033427233893,-0.8905104892335655,0.05703903781575285,-0.4449542057070173,-2.207618023569451,0.08443179650395786,2.9710754323502635
1485,940839.1780065694,940839.19656325,right,0.00863080844283104,-0.0022614719346165657,-0.004123645834624767,-0.8012160658836365,-0.08393870294094086,0.5924581289291382,0.006063390057533979,0.01145835593342781,0.009228507056832314,-0.07569113543617982,-0.8904847260426397,0.057149163497756304,-0.4450187179949815,-2.2075102811892227,0.08403758679938023,2.971018749136741
1486,940839.1980065694,940839.2419122917,right,0.006917507387697697,-0.0032954371999949217,-0.002780522219836712,-0.8014167547225952,-0.08378945291042328,0.5922081470489502,0.005471291486173868,0.014743839390575886,0.0037605431862175465,-0.07562327830581615,-0.8904145174941678,0.0571496037530923,-0.4451708196734283,-2.207188841839005,0.08388781195030738,2.971066419153138
1487,940839.2180065694,940839.2423437918,right,0.0030361320823431015,-0.003258659504354,-0.00043420647853054106,-0.8015848398208618,-0.08365567773580551,0.5919995307922363,0.007111506070941687,0.009479125961661339,0.008693662472069263,-0.07556084963364881,-0.8903560028891842,0.057148658890723736,-0.4452985557740346,-2.206920227675916,0.08375356435874445,2.971113826811899
1488,940839.2380065694,940839.2577755001,right,0.0012864235322922468,-0.005388242658227682,0.0014499790268018842,-0.8017058372497559,-0.08337445557117462,0.5918756127357483,0.006991161033511162,0.00560286920517683,0.010484502650797367,-0.07543451327410812,-0.8903183136086842,0.05719374313244455,-0.44538963084495486,-2.206748086266378,0.08347135389846905,2.9711411476293694
1489,940839.2580065695,940839.2845177917,right,-0.0007686397875659168,-0.0046024015173316,0.00032228222698904574,-0.8017980456352234,-0.08312080055475235,0.59178626537323,0.004481085576117039,0.0035288608632981777,0.01148215215653181,-0.07533504645005441,-0.8902885760537272,0.057266032870517174,-0.44545657456993604,-2.2066209858921857,0.08321681412981381,2.9710971424163053
1490,940839.2780065695,940839.3108087084,right,9.384049189975485E-05,-0.004819612484425306,-0.00025376403937116265,-0.8018789887428284,-0.08273123949766159,0.591731071472168,0.004208297934383154,0.004990931134670973,0.019160786643624306,-0.07518595658092124,-0.8902648366662808,0.05739407759573142,-0.44551270741302784,-2.2065281883305667,0.08282591187834677,2.9710000166579564
1491,940839.2980065695,940839.3166862084,right,0.0018615826265886426,-0.003902073949575424,-0.0021303186658769846,-0.8019692301750183,-0.0822911262512207,0.591670036315918,0.0033241065684705973,0.004220013972371817,0.022782733663916588,-0.0750387329819367,-0.890235594641057,0.0575812700506701,-0.4455717259734091,-2.206425117592263,0.08238429149249882,2.9707949013506005
1492,940839.3180065695,940839.3596120001,right,0.002298329258337617,-0.0036481786519289017,-0.003658382222056389,-0.8020585775375366,-0.08184356987476349,0.5916107892990112,-0.003255954012274742,0.0028440651949495077,0.02592671476304531,-0.07490471160327397,-0.8902045691349787,0.057803286602600916,-0.4456274330959525,-2.206324054223731,0.08193521884771532,2.970515525481332
1493,940839.3380065695,940839.360218125,right,0.001829079701565206,-0.0037693276535719633,-0.004055371042340994,-0.8021508455276489,-0.0814521387219429,0.591539740562439,-0.0073037901893258095,0.0017570378258824348,0.03102814219892025,-0.07482716231751568,-0.8901669707007753,0.058074355581419754,-0.4456803230412694,-2.206211735681226,0.08154247670266941,2.9700964342465315
1494,940839.3580065696,940839.3808019167,right,0.004271624144166708,-0.003914152272045612,-0.005514721851795912,-0.8022485375404358,-0.08098483830690384,0.5914713144302368,-0.010036622174084187,0.0038451594300568104,0.03747684508562088,-0.07474976851789232,-0.8901244781064539,0.05843017488144891,-0.4457316335254685,-2.2060983506290808,0.08107362886179574,2.9695254737290275
1495,940839.3780065696,940839.396834625,right,0.003847721964120865,-0.003404744900763035,-0.003970145247876644,-0.8023867011070251,-0.08059573173522949,0.5913370847702026,-0.015840142965316772,0.009702114388346672,0.03730592876672745,-0.07472798961615201,-0.8900622619549508,0.05880231573380384,-0.44581058652589783,-2.2059076816472465,0.08068324716754247,2.9688715144683573
1496,940839.3980065696,940839.4218633334,right,0.00021131872199475765,-0.0024597179144620895,-0.002023922512307763,-0.8025550246238708,-0.08021560311317444,0.5911607146263123,-0.02064652182161808,0.011667679995298386,0.03675570711493492,-0.07472973006927267,-0.8899859446657753,0.05920621506540921,-0.44590935624214806,-2.20566505501819,0.08030188351895164,2.9681372655536324
1497,940839.4180065696,940839.4494522917,right,-0.0007803632761351764,-0.0025595356710255146,-0.0009245075052604079,-0.802768886089325,-0.07979913055896759,0.5909265875816345,-0.018690619617700577,0.013495797291398048,0.043422162532806396,-0.07473710969031205,-0.8898902483281181,0.059654509537029325,-0.44603934776237103,-2.2053487169065202,0.07988406893932874,2.9673155208103026
1498,940839.4380065696,940839.4741629584,right,0.00039486977038905025,-0.0030576763674616814,-0.0007660225965082645,-0.8030270934104919,-0.07928111404180527,0.5906457304954529,-0.01747738942503929,0.019134098663926125,0.04251829534769058,-0.07470493765332355,-0.8897792940242449,0.060130465641925424,-0.44620223782026625,-2.204968255283458,0.07936440602331196,2.9664779803257058
1499,940839.4580065697,940839.4748227918,right,-0.006829516030848026,-0.004806894343346357,0.00424632802605629,-0.8034007549285889,-0.07883364707231522,0.5901972055435181,-0.013174822553992271,0.0290820375084877,0.04028752073645592,-0.0746861347177464,-0.8896258949297059,0.06053420648997216,-0.44645658940935656,-2.204383728516165,0.07891553249598103,2.965749623153021
